,simulation,n_samples,criterion,n_dimensions,score,runtime
2453,Multiplicative,8,mae,10,1.1815837847601247,1.2289602756500244
2454,Multiplicative,8,mae,10,1.1719122850636885,1.2093749046325684
2455,Multiplicative,8,mae,10,1.1496049846644505,1.2066669464111328
2456,Multiplicative,8,mae,10,1.1617324175049712,1.2277395725250244
2457,Multiplicative,8,mae,10,1.1665310393057324,1.2142062187194824
2458,Multiplicative,8,mae,10,1.175184357889018,1.2249650955200195
2459,Multiplicative,8,mae,10,1.157305915000539,1.2524783611297607
2460,Multiplicative,8,mse,10,1.1656288695124297,1.0705475807189941
2461,Multiplicative,8,mse,10,1.168853571933382,1.116567850112915
2462,Multiplicative,8,mse,10,1.15001824427822,1.1357247829437256
2463,Multiplicative,8,mse,10,1.1642900482059546,1.1066358089447021
2464,Multiplicative,8,mse,10,1.1558154843923487,1.088158369064331
2465,Multiplicative,8,mse,10,1.1696392964347766,1.0615460872650146
2466,Multiplicative,8,mse,10,1.1700433114223159,1.1323754787445068
2467,Multiplicative,8,mse,10,1.1685188202776777,1.0601041316986084
2468,Multiplicative,8,mse,10,1.1433482329720892,1.1087257862091064
2469,Multiplicative,8,mse,10,1.1595213964224425,1.1227726936340332
2470,Multiplicative,8,friedman_mse,10,1.1526966799499163,1.106243371963501
2471,Multiplicative,8,friedman_mse,10,1.1661518693404394,1.0502946376800537
2472,Multiplicative,8,friedman_mse,10,1.1752111273985595,1.1161198616027832
2473,Multiplicative,8,friedman_mse,10,1.171257585207556,1.0389442443847656
2474,Multiplicative,8,friedman_mse,10,1.1681770845752153,1.1030750274658203
2475,Multiplicative,8,friedman_mse,10,1.1779684613329156,1.1006929874420166
2476,Multiplicative,8,friedman_mse,10,1.1536256204959954,1.106947660446167
2477,Multiplicative,8,friedman_mse,10,1.184369242621154,1.1256091594696045
2478,Multiplicative,8,friedman_mse,10,1.1575555890442581,1.236109972000122
2479,Multiplicative,8,friedman_mse,10,1.1689606799348005,1.1392648220062256
2480,Multiplicative,8,axis,10,1.13578474998033,1.4850094318389893
2481,Multiplicative,8,axis,10,1.1336535030450663,1.528552532196045
2482,Multiplicative,8,axis,10,1.128079000202524,1.518702507019043
2483,Multiplicative,8,axis,10,1.1230250631881566,1.4338934421539307
2484,Multiplicative,8,axis,10,1.1451215546866662,1.4045817852020264
2485,Multiplicative,8,axis,10,1.1233628997044047,1.4616327285766602
2486,Multiplicative,8,axis,10,1.1350178838800793,1.4256939888000488
2487,Multiplicative,8,axis,10,1.1172870175402199,1.5154235363006592
2488,Multiplicative,8,axis,10,1.1389031419869382,1.494152307510376
2489,Multiplicative,8,axis,10,1.116353422855791,1.3341929912567139
2490,Multiplicative,8,oblique,10,1.138067673172595,1.2052977085113525
2491,Multiplicative,8,oblique,10,1.1393137114309284,1.1938939094543457
2492,Multiplicative,8,oblique,10,1.1431728203179066,1.2593770027160645
2493,Multiplicative,8,oblique,10,1.1306859717285709,1.2507059574127197
2494,Multiplicative,8,oblique,10,1.1468695694217241,1.4288139343261719
2495,Multiplicative,8,oblique,10,1.1428607293692161,1.3794128894805908
2496,Multiplicative,8,oblique,10,1.1309986364259612,1.3544983863830566
2497,Multiplicative,8,oblique,10,1.1452033375286894,1.1909165382385254
2498,Multiplicative,8,oblique,10,1.1383485319282778,1.3204388618469238
2499,Multiplicative,8,oblique,10,1.139543407667949,1.1609268188476562
2500,Multiplicative,11,mae,10,1.1080210924651122,1.2517993450164795
2501,Multiplicative,11,mae,10,1.118514577973975,1.2386832237243652
2502,Multiplicative,11,mae,10,1.114861789371136,1.234452247619629
2503,Multiplicative,11,mae,10,1.1167736462212787,1.2926807403564453
2504,Multiplicative,11,mae,10,1.1210767712378358,1.2586679458618164
2505,Multiplicative,11,mae,10,1.111898579608998,1.251295804977417
2506,Multiplicative,11,mae,10,1.1345613576545204,1.2327454090118408
2507,Multiplicative,11,mae,10,1.1235035030828007,1.2695209980010986
2508,Multiplicative,11,mae,10,1.121599031935682,1.360097885131836
2509,Multiplicative,11,mae,10,1.1261335306854823,1.3281080722808838
2510,Multiplicative,11,mse,10,1.1188566105057687,1.0783464908599854
2511,Multiplicative,11,mse,10,1.1290804825632845,1.0721261501312256
2512,Multiplicative,11,mse,10,1.121783855208428,1.0780131816864014
2513,Multiplicative,11,mse,10,1.1234864332783467,1.0557074546813965
2514,Multiplicative,11,mse,10,1.1295492737518926,1.1857130527496338
2515,Multiplicative,11,mse,10,1.1346508275214615,1.0715844631195068
2516,Multiplicative,11,mse,10,1.1319896437797015,1.0652694702148438
2517,Multiplicative,11,mse,10,1.123698244701728,1.0730524063110352
2518,Multiplicative,11,mse,10,1.1279746519493847,1.074106216430664
2519,Multiplicative,11,mse,10,1.1226759401032882,1.0731282234191895
2520,Multiplicative,11,friedman_mse,10,1.1318540049655612,1.1320819854736328
2521,Multiplicative,11,friedman_mse,10,1.1308063124807723,1.1128671169281006
2522,Multiplicative,11,friedman_mse,10,1.1330002217363682,1.1683948040008545
2523,Multiplicative,11,friedman_mse,10,1.1345931318570797,1.1791369915008545
2524,Multiplicative,11,friedman_mse,10,1.1312785285136708,1.1730780601501465
2525,Multiplicative,11,friedman_mse,10,1.1312644209697065,1.1202402114868164
2526,Multiplicative,11,friedman_mse,10,1.134198597893612,1.1099858283996582
2527,Multiplicative,11,friedman_mse,10,1.143382892442947,1.0769543647766113
2528,Multiplicative,11,friedman_mse,10,1.132168842285203,1.1419081687927246
2529,Multiplicative,11,friedman_mse,10,1.136916174319474,1.1073176860809326
2530,Multiplicative,11,axis,10,1.097533448049869,1.628302812576294
2531,Multiplicative,11,axis,10,1.1022341204726398,1.477010726928711
2532,Multiplicative,11,axis,10,1.1037192350931708,1.6303653717041016
2533,Multiplicative,11,axis,10,1.094465280825147,1.4653491973876953
2534,Multiplicative,11,axis,10,1.1045884784001612,1.5234041213989258
2535,Multiplicative,11,axis,10,1.1040156638892267,1.5914225578308105
2536,Multiplicative,11,axis,10,1.1115423661008934,1.5892341136932373
2537,Multiplicative,11,axis,10,1.1069482421911563,1.5515551567077637
2538,Multiplicative,11,axis,10,1.0972106739762986,1.6145188808441162
2539,Multiplicative,11,axis,10,1.1096993557481256,1.5306601524353027
2540,Multiplicative,11,oblique,10,1.10999213077677,1.2341113090515137
2541,Multiplicative,11,oblique,10,1.111794896990158,1.2286455631256104
2542,Multiplicative,11,oblique,10,1.108032516950751,1.2526073455810547
2543,Multiplicative,11,oblique,10,1.1034181324698946,1.2391085624694824
2544,Multiplicative,11,oblique,10,1.1100908842622075,1.2612061500549316
2545,Multiplicative,11,oblique,10,1.1033170603323967,1.193026065826416
2546,Multiplicative,11,oblique,10,1.097421204063833,1.1806995868682861
2547,Multiplicative,11,oblique,10,1.0988229597948207,1.189992904663086
2548,Multiplicative,11,oblique,10,1.1049853749034404,1.2480299472808838
2549,Multiplicative,11,oblique,10,1.1087831947564524,1.3171792030334473
2550,Multiplicative,14,mae,10,1.0503648971561794,1.3521358966827393
2551,Multiplicative,14,mae,10,1.0497885221345378,1.3425052165985107
2552,Multiplicative,14,mae,10,1.0492353180964962,1.3616454601287842
2553,Multiplicative,14,mae,10,1.048073333433805,1.3455755710601807
2554,Multiplicative,14,mae,10,1.0489956657921646,1.378838062286377
2555,Multiplicative,14,mae,10,1.051518893633348,1.3562328815460205
2556,Multiplicative,14,mae,10,1.0478727951439069,1.3857076168060303
2557,Multiplicative,14,mae,10,1.0467076953927927,1.4724023342132568
2558,Multiplicative,14,mae,10,1.0500764655010948,1.4309706687927246
2559,Multiplicative,14,mae,10,1.0516708257541125,1.3295600414276123
2560,Multiplicative,14,mse,10,1.0595492501089985,1.160273551940918
2561,Multiplicative,14,mse,10,1.0646891105036418,1.1106607913970947
2562,Multiplicative,14,mse,10,1.063696772140392,1.158156156539917
2563,Multiplicative,14,mse,10,1.0618706382555516,1.1769843101501465
2564,Multiplicative,14,mse,10,1.0622353408772016,1.0977771282196045
2565,Multiplicative,14,mse,10,1.0643402649208782,1.0803172588348389
2566,Multiplicative,14,mse,10,1.0659067405790192,1.1179194450378418
2567,Multiplicative,14,mse,10,1.0629589837357634,1.1372828483581543
2568,Multiplicative,14,mse,10,1.0638346056423358,1.1176624298095703
2569,Multiplicative,14,mse,10,1.0657129253771305,1.1106598377227783
2570,Multiplicative,14,friedman_mse,10,1.0566749613063686,1.2949962615966797
2571,Multiplicative,14,friedman_mse,10,1.0560256557630472,1.0981330871582031
2572,Multiplicative,14,friedman_mse,10,1.0605862359280156,1.1106584072113037
2573,Multiplicative,14,friedman_mse,10,1.0603754809334558,1.0723695755004883
2574,Multiplicative,14,friedman_mse,10,1.0581871445596769,1.128938913345337
2575,Multiplicative,14,friedman_mse,10,1.056569428461373,1.142899751663208
2576,Multiplicative,14,friedman_mse,10,1.0611433445756429,1.16325044631958
2577,Multiplicative,14,friedman_mse,10,1.0573235503797362,1.158177137374878
2578,Multiplicative,14,friedman_mse,10,1.0583745668217763,1.1819415092468262
2579,Multiplicative,14,friedman_mse,10,1.0572442809975853,1.2138192653656006
2580,Multiplicative,14,axis,10,1.012113625126349,1.8979218006134033
2581,Multiplicative,14,axis,10,1.0089892429121352,1.6141366958618164
2582,Multiplicative,14,axis,10,1.0082119305592339,1.756925106048584
2583,Multiplicative,14,axis,10,1.0079945923713525,1.5569477081298828
2584,Multiplicative,14,axis,10,1.0121069678370422,1.6201114654541016
2585,Multiplicative,14,axis,10,1.0129006424753588,1.635575771331787
2586,Multiplicative,14,axis,10,1.0106336873365955,1.555732250213623
2587,Multiplicative,14,axis,10,1.0133114662338358,1.5975289344787598
2588,Multiplicative,14,axis,10,1.0104131764486557,1.5036532878875732
2589,Multiplicative,14,axis,10,1.0127550580723597,1.6700849533081055
2590,Multiplicative,14,oblique,10,1.006100625844186,1.2181980609893799
2591,Multiplicative,14,oblique,10,1.0049504728380494,1.2045040130615234
2592,Multiplicative,14,oblique,10,1.0061065485236562,1.2335970401763916
2593,Multiplicative,14,oblique,10,1.0081634900102476,1.2505228519439697
2594,Multiplicative,14,oblique,10,1.0056453126340081,1.3012137413024902
2595,Multiplicative,14,oblique,10,1.0074365581297724,1.3141765594482422
2596,Multiplicative,14,oblique,10,1.004858358296952,1.2990131378173828
2597,Multiplicative,14,oblique,10,1.007833630640921,1.3393456935882568
2598,Multiplicative,14,oblique,10,1.0065074274831083,1.297823190689087
2599,Multiplicative,14,oblique,10,1.002447510158532,1.212876319885254
2600,Multiplicative,17,mae,10,1.0624549779557697,1.47743558883667
2601,Multiplicative,17,mae,10,1.063807412785586,1.4157145023345947
2602,Multiplicative,17,mae,10,1.0579340046987011,1.4717209339141846
2603,Multiplicative,17,mae,10,1.05967099494398,1.380232334136963
2604,Multiplicative,17,mae,10,1.0670607730017827,1.4125010967254639
2605,Multiplicative,17,mae,10,1.0617605769426577,1.4106369018554688
2606,Multiplicative,17,mae,10,1.0648387649600115,1.4279286861419678
2607,Multiplicative,17,mae,10,1.0566692831248674,1.3729796409606934
2608,Multiplicative,17,mae,10,1.0633563989407453,1.355543613433838
2609,Multiplicative,17,mae,10,1.0626884383371613,1.4582600593566895
2610,Multiplicative,17,mse,10,1.0910931524932177,1.1276319026947021
2611,Multiplicative,17,mse,10,1.093732286574061,1.2117812633514404
2612,Multiplicative,17,mse,10,1.0968436330174627,1.286860704421997
2613,Multiplicative,17,mse,10,1.087875421027571,1.0694775581359863
2614,Multiplicative,17,mse,10,1.0941214904770131,1.140202283859253
2615,Multiplicative,17,mse,10,1.0875621749526316,1.086083173751831
2616,Multiplicative,17,mse,10,1.095606704692727,1.1743662357330322
2617,Multiplicative,17,mse,10,1.0923671673604005,1.0883333683013916
2618,Multiplicative,17,mse,10,1.0977947854380232,1.130244493484497
2619,Multiplicative,17,mse,10,1.0943388147843647,1.0784399509429932
2620,Multiplicative,17,friedman_mse,10,1.0653684130344092,1.0574159622192383
2621,Multiplicative,17,friedman_mse,10,1.0624040032606739,1.10420560836792
2622,Multiplicative,17,friedman_mse,10,1.0627057921968348,1.1285595893859863
2623,Multiplicative,17,friedman_mse,10,1.060220016335109,1.2008752822875977
2624,Multiplicative,17,friedman_mse,10,1.0589251427867843,1.1195480823516846
2625,Multiplicative,17,friedman_mse,10,1.0648122280784265,1.1945173740386963
2626,Multiplicative,17,friedman_mse,10,1.064324782526128,1.0903778076171875
2627,Multiplicative,17,friedman_mse,10,1.0648837243578704,1.0819754600524902
2628,Multiplicative,17,friedman_mse,10,1.0545251285957977,1.082315444946289
2629,Multiplicative,17,friedman_mse,10,1.0623205674712908,1.1171653270721436
2630,Multiplicative,17,axis,10,1.0278751377249928,1.6505625247955322
2631,Multiplicative,17,axis,10,1.0312219571656933,1.6702959537506104
2632,Multiplicative,17,axis,10,1.0315663154852408,1.7280056476593018
2633,Multiplicative,17,axis,10,1.0318978925378774,1.6304619312286377
2634,Multiplicative,17,axis,10,1.029818093881051,1.6650879383087158
2635,Multiplicative,17,axis,10,1.0314149797535341,1.6518821716308594
2636,Multiplicative,17,axis,10,1.0283585522274907,1.69667649269104
2637,Multiplicative,17,axis,10,1.030480221554267,1.7825331687927246
2638,Multiplicative,17,axis,10,1.026759872009758,1.7304983139038086
2639,Multiplicative,17,axis,10,1.033695286613767,1.7337076663970947
2640,Multiplicative,17,oblique,10,1.0260535545762857,1.2863097190856934
2641,Multiplicative,17,oblique,10,1.0255024258276697,1.3122618198394775
2642,Multiplicative,17,oblique,10,1.0252271279622334,1.2256338596343994
2643,Multiplicative,17,oblique,10,1.0261289883319047,1.3087878227233887
2644,Multiplicative,17,oblique,10,1.023627038184587,1.318927526473999
2645,Multiplicative,17,oblique,10,1.025113352487784,1.2103171348571777
2646,Multiplicative,17,oblique,10,1.0261991109206394,1.3265011310577393
2647,Multiplicative,17,oblique,10,1.024498471359346,1.2456860542297363
2648,Multiplicative,17,oblique,10,1.027151660993789,1.227273941040039
2649,Multiplicative,17,oblique,10,1.0196181532182877,1.233259916305542
2650,Multiplicative,20,mae,10,1.0329139638072924,1.444408655166626
2651,Multiplicative,20,mae,10,1.0321110913753564,1.464345932006836
2652,Multiplicative,20,mae,10,1.0325164354820449,1.5165250301361084
2653,Multiplicative,20,mae,10,1.0316743260196368,1.5185294151306152
2654,Multiplicative,20,mae,10,1.0329771241117387,1.4463715553283691
2655,Multiplicative,20,mae,10,1.0304269565453825,1.4622139930725098
2656,Multiplicative,20,mae,10,1.0303009570320174,1.4424536228179932
2657,Multiplicative,20,mae,10,1.0328723660599761,1.456925392150879
2658,Multiplicative,20,mae,10,1.0309154585650866,1.4606726169586182
2659,Multiplicative,20,mae,10,1.0343496178105787,1.4795901775360107
2660,Multiplicative,20,mse,10,1.0540679814063902,1.0986542701721191
2661,Multiplicative,20,mse,10,1.0617363698835978,1.1266865730285645
2662,Multiplicative,20,mse,10,1.0550277626783235,1.052860975265503
2663,Multiplicative,20,mse,10,1.0586622533412848,1.0924980640411377
2664,Multiplicative,20,mse,10,1.0591252517754657,1.1031904220581055
2665,Multiplicative,20,mse,10,1.0591023427081265,1.0891082286834717
2666,Multiplicative,20,mse,10,1.0604777916402413,1.0824034214019775
2667,Multiplicative,20,mse,10,1.058454516884784,0.9872026443481445
2668,Multiplicative,20,mse,10,1.0564707443294732,1.1674983501434326
2669,Multiplicative,20,mse,10,1.0589417543280508,1.0807795524597168
2670,Multiplicative,20,friedman_mse,10,1.0566173140009032,1.0638306140899658
2671,Multiplicative,20,friedman_mse,10,1.057860728148707,1.1501576900482178
2672,Multiplicative,20,friedman_mse,10,1.0573263383804896,1.108818769454956
2673,Multiplicative,20,friedman_mse,10,1.0564668764455265,0.9672195911407471
2674,Multiplicative,20,friedman_mse,10,1.0565881302056481,1.0958595275878906
2675,Multiplicative,20,friedman_mse,10,1.0548514811499916,1.0744011402130127
2676,Multiplicative,20,friedman_mse,10,1.0533270295456962,1.0859322547912598
2677,Multiplicative,20,friedman_mse,10,1.0546280066149893,1.1934394836425781
2678,Multiplicative,20,friedman_mse,10,1.055207043812238,1.1133482456207275
2679,Multiplicative,20,friedman_mse,10,1.0551105901298405,1.0982372760772705
2680,Multiplicative,20,axis,10,1.0227479267246902,1.7851932048797607
2681,Multiplicative,20,axis,10,1.018877354059715,1.9615204334259033
2682,Multiplicative,20,axis,10,1.0234775860514236,1.9235904216766357
2683,Multiplicative,20,axis,10,1.0203071237232961,1.698171854019165
2684,Multiplicative,20,axis,10,1.023240382422522,1.887941837310791
2685,Multiplicative,20,axis,10,1.020145576253907,1.723379135131836
2686,Multiplicative,20,axis,10,1.0224752803016064,1.782714605331421
2687,Multiplicative,20,axis,10,1.024279536866239,1.705167531967163
2688,Multiplicative,20,axis,10,1.0195971826647594,1.738440990447998
2689,Multiplicative,20,axis,10,1.0208966754145257,1.8867287635803223
2690,Multiplicative,20,oblique,10,1.0184630625951543,1.2356433868408203
2691,Multiplicative,20,oblique,10,1.0172853995619697,1.4208471775054932
2692,Multiplicative,20,oblique,10,1.0196420161065758,1.3269433975219727
2693,Multiplicative,20,oblique,10,1.0213932455163217,1.404578685760498
2694,Multiplicative,20,oblique,10,1.0159519301286821,1.3317205905914307
2695,Multiplicative,20,oblique,10,1.0167791731627698,1.2558050155639648
2696,Multiplicative,20,oblique,10,1.016998180149654,1.3344676494598389
2697,Multiplicative,20,oblique,10,1.0176119333127978,1.2738556861877441
2698,Multiplicative,20,oblique,10,1.0173758731331413,1.271115779876709
2699,Multiplicative,20,oblique,10,1.015342349400957,1.38936185836792
